48,-215,-927,-2129723411,1
48,-215,-975,-2129723371,1
16,-207,-999,-2129723331,1
184,-47,-999,-2129723291,1
-31,-679,-735,-2129723251,1
-727,-111,-1287,-2129723211,1
-1551,-463,-1015,-2129723171,1
-319,1144,-1767,-2129723131,1
-847,-1007,-223,-2129723091,1
1176,-423,-999,-2129723051,1
416,1408,-1735,-2129723011,1
-1431,464,-959,-2129722971,1
-1095,-1607,-151,-2129722931,1
864,-1711,-391,-2129722891,1
1448,336,-1639,-2129722851,1
1552,376,-1023,-2129722811,1
848,-479,-599,-2129722771,1
704,-79,-887,-2129722731,1
496,-239,-799,-2129722691,1
344,-95,-943,-2129722651,1
176,-287,-1023,-2129723099,1
96,-239,-983,-2129723059,1
88,-231,-967,-2129723019,1
72,-215,-967,-2129722979,1
40,-215,-967,-2129722939,1
48,-215,-983,-2129722899,1
32,-215,-999,-2129722859,1
32,-223,-975,-2129722819,1
32,-215,-959,-2129722779,1
32,-223,-943,-2129722739,1
48,-247,-975,-2129722699,1
48,-223,-991,-2129722659,1
40,-215,-943,-2129722619,1
72,-223,-975,-2129722579,1
48,-215,-975,-2129722539,1
48,-215,-959,-2129722499,1
16,-215,-959,-2129722459,1
56,-199,-991,-2129722419,1
56,-207,-991,-2129722379,1
40,-191,-1023,-2129722339,1
80,-191,-1047,-2129722299,1
56,-215,-983,-2129722259,1
88,-215,-975,-2129722219,1
48,-223,-951,-2129722179,1
40,-223,-959,-2129722139,1
64,-231,-1015,-2129722588,1
56,-207,-903,-2129722548,1
56,-191,-935,-2129722508,1
48,-199,-967,-2129722468,1
32,-207,-967,-2129722428,1
16,-199,-967,-2129722388,1
32,-207,-1031,-2129722348,1
32,-207,-1007,-2129722308,1
40,-183,-967,-2129722268,1
24,-191,-935,-2129722228,1
32,-183,-983,-2129722188,1
32,-191,-967,-2129722148,1
16,-199,-967,-2129722108,1
32,-207,-967,-2129722068,1
32,-239,-999,-2129722028,1
48,-231,-967,-2129721988,1
40,-215,-951,-2129721948,1
32,-207,-943,-2129721908,1
16,-207,-975,-2129721868,1
32,-199,-1015,-2129721828,1
24,-183,-967,-2129721788,1
24,-183,-967,-2129721748,1
32,-191,-983,-2129721708,1
16,-183,-983,-2129721668,1
32,-175,-967,-2129721628,1
32,-183,-967,-2129722078,1
40,-159,-951,-2129722038,1
40,-159,-967,-2129721998,1
32,-191,-959,-2129721958,1
64,-199,-1007,-2129721918,1
56,-191,-951,-2129721878,1
48,-191,-983,-2129721838,1
40,-191,-991,-2129721798,1
24,-191,-975,-2129721758,1
32,-199,-999,-2129721718,1
32,-191,-959,-2129721678,1
40,-191,-1015,-2129721638,1
16,-199,-975,-2129721598,1
16,-207,-991,-2129721558,1
40,-191,-975,-2129721518,1
40,-191,-975,-2129721478,1
48,-175,-959,-2129721438,1
40,-167,-983,-2129721398,1
40,-159,-967,-2129721358,1
48,-167,-959,-2129721318,1
16,-183,-967,-2129721278,1
16,-183,-959,-2129721238,1
40,-207,-951,-2129721198,1
64,-207,-975,-2129721158,1
48,-191,-943,-2129721118,1
40,-199,-999,-2129721567,1
80,-175,-975,-2129721527,1
32,-199,-1007,-2129721487,1
40,-199,-983,-2129721447,1
32,-199,-975,-2129721407,1
32,-191,-967,-2129721367,1
48,-199,-967,-2129721327,1
56,-191,-951,-2129721287,1
48,-191,-999,-2129721247,1
48,-199,-967,-2129721207,1
40,-191,-959,-2129721167,1
48,-183,-959,-2129721127,1
56,-175,-927,-2129721087,1
48,-183,-983,-2129721047,1
40,-183,-999,-2129721007,1
48,-183,-967,-2129720967,1
48,-183,-975,-2129720927,1
16,-199,-967,-2129720887,1
32,-191,-991,-2129720847,1
24,-191,-967,-2129720807,1
32,-191,-975,-2129720767,1
32,-191,-959,-2129720727,1
40,-183,-959,-2129720687,1
32,-215,-951,-2129720647,1
40,-199,-935,-2129720607,1
56,-191,-983,-2129721056,1
48,-191,-1015,-2129721016,1
32,-175,-959,-2129720976,1
32,-159,-975,-2129720936,1
40,-167,-967,-2129720896,1
40,-183,-1007,-2129720856,1
24,-175,-951,-2129720816,1
40,-167,-967,-2129720776,1
40,-175,-959,-2129720736,1
40,-167,-991,-2129720696,1
64,-159,-951,-2129720656,1
56,-167,-959,-2129720616,1
72,-175,-927,-2129720576,1
80,-159,-919,-2129720536,1
64,-191,-983,-2129720496,1
24,-191,-951,-2129720456,1
48,-191,-959,-2129720416,1
56,-191,-967,-2129720376,1
48,-207,-1007,-2129720336,1
24,-183,-943,-2129720296,1
32,-183,-983,-2129720256,1
8,-191,-943,-2129720216,1
32,-183,-975,-2129720176,1
32,-183,-975,-2129720136,1
40,-175,-951,-2129720096,1
64,-159,-967,-2129720545,1
48,-159,-991,-2129720505,1
48,-159,-1015,-2129720465,1
48,-175,-991,-2129720425,1
40,-175,-983,-2129720385,1
24,-175,-951,-2129720345,1
24,-191,-975,-2129720305,1
32,-183,-951,-2129720265,1
48,-183,-1023,-2129720225,1
64,-183,-919,-2129720185,1
56,-167,-1007,-2129720145,1
48,-167,-943,-2129720105,1
40,-175,-951,-2129720065,1
48,-175,-983,-2129720025,1
24,-207,-967,-2129719985,1
1520,784,-1671,-2129714728,2
-15,1584,-1671,-2129714688,2
-1551,-79,-807,-2129714648,2
168,-807,-447,-2129714608,2
696,24,-1127,-2129714568,2
768,136,-791,-2129714528,2
112,-167,-1063,-2129714488,2
-191,-207,-895,-2129714448,2
-175,-175,-743,-2129714408,2
-255,88,-639,-2129714368,2
-87,-279,-719,-2129714328,2
64,-463,-783,-2129714288,2
48,-375,-743,-2129714248,2
72,-423,-911,-2129714208,2
104,-351,-1039,-2129714168,2
64,-255,-1239,-2129714128,2
56,-223,-1255,-2129714088,2
