1072,-39,344,-2135107735,1
1024,-71,296,-2135107695,1
1592,408,200,-2135107655,1
480,-1311,1048,-2135107615,1
-1471,-31,576,-2135107575,1
-2135,-1319,1552,-2135107535,1
-3055,-743,1600,-2135107495,1
-1799,1464,-127,-2135107455,1
-1031,1464,32,-2135107415,1
504,304,544,-2135107375,1
1000,216,240,-2135107335,1
1128,-151,456,-2135107295,1
1208,-207,336,-2135107255,1
1208,-351,208,-2135107215,1
1144,-151,384,-2135107175,1
1160,-351,240,-2135107135,1
1080,-199,392,-2135107095,1
1032,-287,160,-2135107055,1
992,-223,296,-2135107015,1
912,-143,232,-2135106975,1
912,-263,272,-2135106914,1
864,-119,232,-2135106874,1
920,-255,296,-2135106834,1
896,-63,360,-2135106794,1
904,-231,136,-2135106754,1
888,-111,336,-2135106714,1
904,-255,152,-2135106674,1
864,-223,160,-2135106634,1
816,-223,104,-2135106594,1
896,-207,200,-2135106554,1
880,-167,56,-2135106514,1
816,-207,-15,-2135106474,1
840,-239,-23,-2135106434,1
824,-175,128,-2135106394,1
816,-151,-23,-2135106354,1
808,-143,-159,-2135106314,1
840,-199,-207,-2135106274,1
776,-191,-95,-2135106234,1
872,-247,176,-2135106194,1
832,-295,32,-2135106154,1
880,-263,328,-2135106114,1
872,-191,192,-2135106074,1
856,-151,112,-2135106034,1
856,-239,184,-2135105994,1
808,-303,120,-2135105954,1
816,-423,304,-2135105892,1
816,-455,456,-2135105852,1
816,-519,456,-2135105812,1
888,-503,576,-2135105772,1
816,-591,448,-2135105732,1
816,-543,456,-2135105692,1
792,-543,472,-2135105652,1
800,-575,408,-2135105612,1
808,-567,656,-2135105572,1
856,-607,504,-2135105532,1
944,-455,384,-2135105492,1
848,-399,336,-2135105452,1
1504,-647,640,-2135105412,1
1192,-599,224,-2135105372,1
1128,-511,312,-2135105332,1
2016,-71,400,-2135100585,2
3008,-1015,224,-2135100545,2
-415,-567,880,-2135100505,2
-2071,-999,1128,-2135100465,2
-2871,608,896,-2135100425,2
-2143,-1023,1128,-2135100385,2
-735,-1415,888,-2135100345,2
560,-927,336,-2135100305,2
832,-815,344,-2135100265,2
936,-679,280,-2135100225,2
1016,-591,200,-2135100185,2
1104,-535,224,-2135100145,2
1128,-511,192,-2135100105,2
1120,-471,136,-2135100065,2
1112,-535,128,-2135100025,2
1088,-383,320,-2135099985,2
1064,-591,104,-2135099945,2
1016,-367,280,-2135099905,2
1016,-583,144,-2135099865,2
984,-359,216,-2135099825,2
984,-519,120,-2135099763,2
928,-391,160,-2135099723,2
912,-439,120,-2135099683,2
848,-351,120,-2135099643,2
856,-367,152,-2135099603,2
808,-311,128,-2135099563,2
848,-343,128,-2135099523,2
864,-391,88,-2135099483,2
904,-375,128,-2135099443,2
872,-383,88,-2135099403,2
904,-327,208,-2135099363,2
840,-343,88,-2135099323,2
840,-327,160,-2135099283,2
856,-391,-47,-2135099243,2
880,-351,-7,-2135099203,2
864,-319,48,-2135099163,2
888,-311,72,-2135099123,2
888,-343,8,-2135099083,2
880,-311,-71,-2135099043,2
864,-263,-71,-2135099003,2
832,-287,-111,-2135098963,2
824,-367,64,-2135098923,2
816,-399,32,-2135098883,2
808,-391,192,-2135098843,2
816,-375,56,-2135098803,2
776,-335,40,-2135098742,2
816,-359,160,-2135098702,2
808,-463,40,-2135098662,2
824,-423,264,-2135098622,2
808,-391,120,-2135098582,2
880,-463,160,-2135098542,2
888,-503,312,-2135098502,2
920,-607,160,-2135098462,2
928,-567,320,-2135098422,2
904,-559,216,-2135098382,2
968,-479,368,-2135098342,2
976,-503,272,-2135098302,2
1008,-511,400,-2135098262,2
960,-543,264,-2135098222,2
976,-535,392,-2135098182,2
816,-623,40,-2135093434,3
2160,-543,-31,-2135093394,3
1456,-2239,776,-2135093354,3
1552,736,-911,-2135093314,3
1320,2296,-655,-2135093274,3
2688,2072,-1519,-2135093234,3
48,584,1136,-2135093194,3
1128,-159,568,-2135093154,3
728,-95,80,-2135093114,3
792,-191,64,-2135093074,3
920,-311,80,-2135093034,3
1008,-407,112,-2135092994,3
1088,-503,32,-2135092954,3
1184,-455,192,-2135092914,3
1168,-583,48,-2135092874,3
1120,-431,240,-2135092834,3
1072,-503,24,-2135092794,3
1024,-423,232,-2135092754,3
1000,-431,144,-2135092714,3
968,-455,216,-2135092674,3
960,-463,40,-2135092613,3
928,-431,112,-2135092573,3
904,-463,48,-2135092533,3
840,-407,136,-2135092493,3
848,-375,40,-2135092453,3
824,-375,48,-2135092413,3
824,-367,40,-2135092373,3
832,-383,8,-2135092333,3
864,-375,48,-2135092293,3
848,-399,-15,-2135092253,3
864,-311,104,-2135092213,3
848,-311,32,-2135092173,3
808,-319,-151,-2135092133,3
824,-399,-159,-2135092093,3
896,-415,-95,-2135092053,3
936,-279,32,-2135092013,3
912,-279,-95,-2135091973,3
904,-303,-103,-2135091933,3
872,-295,-183,-2135091893,3
864,-319,-215,-2135091853,3
840,-319,-199,-2135091813,3
832,-423,-39,-2135091773,3
776,-343,16,-2135091733,3
744,-287,-63,-2135091693,3
752,-311,8,-2135091653,3
752,-399,-31,-2135091591,3
824,-479,88,-2135091551,3
848,-519,176,-2135091511,3
824,-439,112,-2135091471,3
880,-479,208,-2135091431,3
880,-503,264,-2135091391,3
944,-455,352,-2135091351,3
936,-511,328,-2135091311,3
904,-463,336,-2135091271,3
1040,-503,200,-2135091231,3
976,-519,192,-2135091191,3
1000,-471,224,-2135091151,3
960,-471,160,-2135091111,3
984,-455,232,-2135091071,3
992,-535,264,-2135091031,3
944,-159,160,-2135085263,4
960,-231,176,-2135085223,4
984,-303,128,-2135085183,4
1008,-279,184,-2135085143,4
1032,-295,88,-2135085103,4
992,-279,192,-2135085063,4
960,-263,216,-2135085023,4
1016,-295,232,-2135084983,4
1008,-311,256,-2135084943,4
776,-271,80,-2135084903,4
648,872,-399,-2135084863,4
1656,1832,-391,-2135084823,4
1616,-1127,744,-2135084783,4
2776,-2231,232,-2135084743,4
3392,-2879,432,-2135084703,4
1448,-103,-135,-2135084663,4
560,-631,480,-2135084623,4
1208,-687,264,-2135084583,4
1280,-759,248,-2135084543,4
1304,-783,248,-2135084503,4
1272,-535,208,-2135084442,4
1248,-607,112,-2135084402,4
1168,-431,320,-2135084362,4
1080,-391,104,-2135084322,4
992,-463,96,-2135084282,4
904,-287,64,-2135084242,4
848,-447,-7,-2135084202,4
776,-351,24,-2135084162,4
816,-327,8,-2135084122,4
832,-319,16,-2135084082,4
856,-279,72,-2135084042,4
856,-335,56,-2135084002,4
880,-239,56,-2135083962,4
864,-287,-39,-2135083922,4
864,-263,-31,-2135083882,4
888,-311,-23,-2135083842,4
944,-287,64,-2135083802,4
912,-295,-31,-2135083762,4
888,-223,-23,-2135083722,4
864,-159,-7,-2135083682,4
904,-143,-7,-2135083642,4
928,-167,-47,-2135083602,4
904,-223,-111,-2135083562,4
912,-183,-175,-2135083522,4
944,-135,-239,-2135083482,4
880,-167,-167,-2135083420,4
864,-263,-23,-2135083380,4
808,-199,-127,-2135083340,4
776,-175,-103,-2135083300,4
816,-191,64,-2135083260,4
840,-255,8,-2135083220,4
832,-311,-7,-2135083180,4
856,-287,64,-2135083140,4
864,-343,24,-2135083100,4
928,-511,264,-2135083060,4
872,-439,176,-2135083020,4
928,-583,152,-2135082980,4
888,-511,248,-2135082940,4
960,-495,280,-2135082900,4
944,-527,288,-2135082860,4
1008,-223,112,-2135078114,5
1016,-279,-7,-2135078074,5
1008,-247,104,-2135078034,5
992,-271,48,-2135077994,5
1040,-279,56,-2135077954,5
960,-255,88,-2135077914,5
1016,-215,40,-2135077874,5
960,-167,80,-2135077834,5
976,-167,96,-2135077794,5
984,-167,112,-2135077754,5
928,-175,104,-2135077714,5
992,-207,80,-2135077674,5
952,-207,136,-2135077634,5
952,-207,16,-2135077594,5
1032,-207,48,-2135077554,5
